Date,Open,High,Low,Close,Adj Close,Volume,SMA_5,SMA_20,SMA_50,SMA_252,daily_return,monthly_return,adv20,VWAP,log_returns,volatility_30,volatility_60,annual_volatility,rapp
2014-10-08,193.3699951171875,196.9199981689453,192.36000061035156,196.63999938964844,167.6726531982422,186461000,195.41799926757812,197.95599899291992,197.49959991455077,187.76317445058672,1.75,-1.84,123248885.0,173.83080465916063,0.0173382385663583,0.04037812406446557,0.05372044472679272,0.10444191719426398,1.0331061560569688
2014-10-09,196.3300018310547,196.60000610351562,192.5800018310547,192.74000549316406,164.3472137451172,210705000,195.08999938964843,197.57799911499023,197.41480010986328,187.8708728608631,-1.98,-3.75,130445415.0,173.90916514744262,-0.020032483790296318,0.04479845763881086,0.057167790464183195,0.10647677761293427,1.0549963190963099
2014-10-10,192.69000244140625,193.64999389648438,190.49000549316406,190.5399932861328,162.47128295898438,221909000,193.8939971923828,197.14849853515625,197.36380004882812,187.95567442878846,-1.14,-4.8,135670400.0,173.9814332415005,-0.011480047880890965,0.04593463571870008,0.05717739219654633,0.1051107806228054,1.0705363856144545
2014-10-13,190.4600067138672,191.14999389648438,187.3000030517578,187.41000366210938,159.8023681640625,230939000,192.1179992675781,196.56999893188475,197.2620001220703,188.02373002067444,-1.64,-6.63,143397300.0,174.0418872785689,-0.016563361328416626,0.04802759549817527,0.05836739471512408,0.10631078777648997,1.0894828914464316
2014-10-14,188.4199981689453,189.82000732421875,187.0399932861328,187.6999969482422,160.04965209960938,215847000,191.00599975585936,195.9309989929199,197.1382000732422,188.09023793538412,0.15,-6.44,148379600.0,174.0991156402994,0.0015461776195468957,0.04814965757855993,0.058409065237697226,0.10625570323107393,1.0866276506659116
2014-10-15,185.16000366210938,187.69000244140625,181.9199981689453,186.42999267578125,158.96670532226562,380715000,188.96399841308593,195.214998626709,197.0266000366211,188.1566268073188,-0.68,-7.02,159852050.0,174.18957860129987,-0.006789133113090706,0.04832999585979444,0.05846581320136394,0.10622131024107387,1.0952636939513873
2014-10-16,183.05999755859375,187.5800018310547,182.88999938964844,186.27000427246094,158.8302764892578,270391000,187.6699981689453,194.4374984741211,196.91059997558594,188.21297600155785,-0.09,-6.96,168622100.0,174.25219590317593,-0.0008585372388383306,0.04834590617137658,0.05837341872360563,0.10536011504369648,1.0964728663151693
2014-10-17,188.4199981689453,189.75,187.6199951171875,188.47000122070312,160.7062530517578,214625000,187.25599975585936,193.82599868774415,196.85940002441407,188.27349187457372,1.18,-6.29,173270900.0,174.3104530998672,0.0117415925236104,0.04993431827856986,0.05975634030165131,0.10578898210250604,1.0843635262561764
2014-10-20,188.1300048828125,190.4499969482422,188.07000732421875,190.3000030517578,162.26669311523438,130011000,187.83399963378906,193.3834991455078,196.80059997558592,188.33662680974084,0.97,-5.13,173493800.0,174.35004227286348,0.009662940833220723,0.05131049734505386,0.06054327646204284,0.10600732005986414,1.080136625094285
2014-10-21,191.67999267578125,194.1999969482422,191.47999572753906,194.07000732421875,165.48133850097656,154949000,189.10800170898438,193.18649978637694,196.80600006103515,188.41468241858104,1.98,-2.63,175671600.0,174.40806195612114,0.019617166125423857,0.05531905648944227,0.06383833253020466,0.10774406430726498,1.0574534625428076
2014-10-22,194.41000366210938,194.91000366210938,192.61000061035156,192.69000244140625,164.30458068847656,151822000,190.36000366210936,192.84300003051757,196.78920013427734,188.48325384230841,-0.71,-3.69,177898900.0,174.46061371414237,-0.007136263856155622,0.05544498871536216,0.06408041413643747,0.10787383018651132,1.066895008699624
2014-10-23,194.6199951171875,196.1999969482422,194.25999450683594,194.92999267578125,166.214599609375,154944000,192.09200134277344,192.77249984741212,196.79100006103516,188.56404743497333,1.16,-2.68,178131100.0,174.52048760574047,0.011557789576534638,0.05687015285053405,0.06517953741726448,0.10832557847496017,1.060278050795104
2014-10-24,195.25,196.49000549316406,194.49000549316406,196.42999267578125,167.49363708496094,117927000,193.68399963378906,192.69899978637696,196.80440002441406,188.64849187457372,0.77,-1.36,178850100.0,174.56915500143663,0.007665614275054189,0.057258519801623206,0.06245335869032999,0.10852872143624749,1.055134155856383
2014-10-27,195.72999572753906,196.4499969482422,195.02999877929688,196.16000366210938,167.263427734375,82954000,194.8559997558594,192.63000030517577,196.8132000732422,188.72869031391446,-0.14,-1.42,178242200.0,174.60283881573017,-0.0013754250426858405,0.05726524979638721,0.06238424941943689,0.10846572082930557,1.0558217615406646
2014-10-28,196.82000732421875,198.4199981689453,196.72999572753906,198.41000366210938,169.1819610595703,106736000,195.7239990234375,192.6995002746582,196.83420013427735,188.81670621841673,1.15,-1.03,177013900.0,174.65053261393624,0.011404943846823556,0.05795541472233665,0.06299555984204773,0.10901365925995575,1.046519810277599
2014-10-29,198.5500030517578,199.1199951171875,196.8000030517578,198.11000061035156,168.92611694335938,142557000,196.80799865722656,192.8875,196.82860015869142,188.89980146620007,-0.15,-1.32,175251850.0,174.7131348057592,-0.0015131801965537761,0.057939594087483205,0.06218235725388295,0.10892259761451978,1.045883581393597
2014-10-30,197.5800018310547,199.9499969482422,197.39999389648438,199.3800048828125,170.009033203125,113330000,197.6980010986328,193.1375,196.83780029296875,188.99142849634563,0.64,-1.21,173054100.0,174.765352948389,0.006390141017432072,0.05805985108509328,0.06245800870085369,0.10894769530570583,1.031999144687419
2014-10-31,201.77999877929688,201.82000732421875,200.77000427246094,201.66000366210938,171.9532012939453,146903000,198.74400329589844,193.3944999694824,196.88100036621094,189.09408726767887,1.14,0.48,174320800.0,174.83895144811697,0.01137055304034984,0.058965867451998416,0.06305909416642286,0.1094374890924561,1.026926473158651
2014-11-03,201.9199981689453,202.4499969482422,201.30999755859375,201.77000427246094,172.04698181152344,93600000,199.86600341796876,193.66850051879882,196.93260040283204,189.19551582941932,0.05,1.32,173761900.0,174.88582684846187,0.0005453268766038022,0.058395158817543,0.062131159366988306,0.10942186897913173,1.0303315408018892
2014-11-04,201.22999572753906,201.60000610351562,200.05999755859375,201.07000732421875,171.4501190185547,93343000,200.39800415039062,194.05900115966796,196.95000061035157,189.2917063274081,-0.35,1.55,171033400.0,174.93119837157792,-0.0034753134377245587,0.058190866255258815,0.062230909970633526,0.1094542505778383,1.0327746361856172
2014-11-05,202.5399932861328,202.58999633789062,201.4499969482422,202.33999633789062,172.53302001953125,91709000,201.24400329589844,194.34400100708007,196.99020050048827,189.39515867687408,0.63,1.39,166295800.0,174.9777811973045,0.006296290115185066,0.058015521782906206,0.06245335697822574,0.10954398294445448,1.0279727377905932
2014-11-06,202.38999938964844,203.25999450683594,201.63999938964844,203.14999389648438,173.22369384765625,107089000,201.9980010986328,194.8645004272461,197.04820037841796,189.4982538980151,0.4,3.47,161115000.0,175.0335804863306,0.0039951597104028735,0.0554534008181451,0.062244636235588735,0.1095037484214415,1.0170317834989955
2014-11-07,203.1699981689453,203.60000610351562,202.61000061035156,203.33999633789062,173.3857421875,89540000,202.33399963378906,195.50450057983397,197.11220031738281,189.61099200778537,0.09,2.75,154496550.0,175.08038052231754,0.0009348444478751716,0.05500840533712053,0.062111358514189134,0.10869117298777654,1.0153929622267297
2014-11-10,203.3800048828125,204.0399932861328,203.1300048828125,203.97999572753906,173.9314727783203,66319000,202.7759979248047,196.33300018310547,197.17760009765624,189.7169047158862,0.31,3.26,146265550.0,175.11572672363653,0.0031424920396512235,0.05497798955082891,0.06215562058383135,0.10795956512675109,0.9959800368535895
2014-11-11,204.05999755859375,204.30999755859375,203.64999389648438,204.17999267578125,174.10195922851562,54499400,203.3979949951172,197.15699996948243,197.24899993896486,189.82349195934478,0.1,3.63,138198170.0,175.14490956081502,0.000979992992603762,0.05484464613010439,0.061667566597260456,0.10795968981822775,1.0000490242236462
2014-11-12,203.35000610351562,204.24000549316406,203.30999755859375,203.9600067138672,173.91436767578125,90120300,203.7219970703125,198.03350067138672,197.3182000732422,189.93063481648764,-0.11,4.94,123668435.0,175.1926733383835,-0.0010779927649640086,0.05272722826478481,0.061506770156055456,0.10794090283540433,0.9849479936107003
2014-11-13,204.16000366210938,204.8300018310547,203.2100067138672,204.19000244140625,174.11050415039062,85357900,203.92999877929688,198.92950057983398,197.39779998779298,190.03305544172014,0.11,5.05,114416780.0,175.23812778366286,0.001127015786962282,0.05270844101739518,0.061469846454899224,0.10768454553300126,0.9770801318447838
2014-11-14,204.10000610351562,204.49000549316406,203.72000122070312,204.24000549316406,174.15313720703125,80417500,204.11000061035156,199.71800079345704,197.4604000854492,190.1321427481515,0.02,3.93,107706405.0,175.28089494540222,0.00024485493737635977,0.05183260747910183,0.06141844643457404,0.1075925605583425,0.9690070423971539
2014-11-17,203.85000610351562,204.5800018310547,203.64999389648438,204.3699951171875,174.26397705078125,80441000,204.18800048828126,200.4215003967285,197.53600006103517,190.22865065317305,0.06,4.12,105227905.0,175.32374006424655,0.0006362527995609213,0.05177551323390447,0.06138690673599848,0.10752412212157829,0.9873758286798642
2014-11-18,204.44000244140625,205.9199981689453,204.44000244140625,205.5500030517578,175.27012634277344,76068100,204.46200256347657,200.99550018310546,197.66059997558594,190.33234114873977,0.58,6.36,101283860.0,175.36578136594392,0.005757275562255693,0.04888430987664354,0.06144452268892094,0.1075764247065021,1.0059839246376918
2014-11-19,205.30999755859375,205.5500030517578,204.3000030517578,205.22000122070312,174.98876953125,82373000,204.71400146484376,201.62200012207032,197.76359985351561,190.43626972985646,-0.16,4.36,97811410.0,175.41067927434733,-0.0016067478083492404,0.0463631562894977,0.06147809931567387,0.1075635024856402,1.0063346800702906
2014-11-20,204.25999450683594,205.7100067138672,204.17999267578125,205.5800018310547,175.29574584960938,72840300,204.99200134277345,202.15450057983398,197.86919982910158,190.54384909735785,0.18,6.66,93706225.0,175.4507470851996,0.0017526811092221095,0.040706890783917024,0.06148723874823533,0.10750687106075812,1.0091934982625481
2014-11-21,207.63999938964844,207.83999633789062,205.97999572753906,206.67999267578125,176.2337188720703,142327300,205.47999877929686,202.667000579834,198.02019958496095,190.65007921249148,0.54,8.47,94926240.0,175.5315789273345,0.005336406489950818,0.038283500559292374,0.06167256328496147,0.10735219157016773,1.0051771209702782
2014-11-24,207.1699981689453,207.38999938964844,206.91000366210938,207.25999450683594,176.7282257080078,65880800,206.05799865722656,203.2220001220703,198.18579956054688,190.75503951784165,0.28,10.59,94072580.0,175.5695471272058,0.0028023492708344477,0.03268667728234864,0.061670992324225474,0.10728362946549694,1.0024607245929855
2014-11-25,207.5399932861328,207.7899932861328,206.8000030517578,207.11000061035156,176.60037231445312,79108300,206.3699981689453,203.65699996948243,198.31839965820313,190.8601188659668,-0.07,10.34,92691195.0,175.61480343724116,-0.0007239612172842413,0.03289486442393084,0.06167524942695027,0.10728005979667246,1.006421717093019
2014-11-26,207.2899932861328,207.75999450683594,207.02999877929688,207.63999938964844,177.05224609375,62167800,206.85399780273437,204.13349990844728,198.4561996459961,190.96710301959325,0.26,11.38,88671735.0,175.65087434038202,0.002555751984506749,0.0312204514828647,0.06169808964295824,0.10729858953991123,1.0052013187932447
2014-11-28,207.49000549316406,207.8699951171875,206.91000366210938,207.1999969482422,176.67709350585938,57890100,207.17799682617186,204.52449951171874,198.56379943847656,191.07059509035142,-0.21,11.24,85899740.0,175.6839292554915,-0.00212131236279145,0.03143148048811789,0.06172432020275982,0.10731509325827449,1.0019305461446186
2014-12-01,206.39999389648438,206.5399932861328,205.3800048828125,205.75999450683594,175.44923400878906,103968400,206.9939971923828,204.72949905395507,198.66499938964844,191.1688490368071,-0.69,9.17,83753010.0,175.74041650181536,-0.006974081304461421,0.03195312831322463,0.06204837723234979,0.10757102934443931,0.9989307871958764
2014-12-02,205.80999755859375,207.33999633789062,205.77999877929688,207.08999633789062,176.58328247070312,74507200,206.95999755859376,204.99549865722656,198.82379943847656,191.2742458525158,0.65,8.82,82798370.0,175.7825544951768,0.00644304934752693,0.031408403097537126,0.06226571850134021,0.10768868506735906,0.9919841436502761
2014-12-03,207.3000030517578,208.14999389648438,207.10000610351562,207.88999938964844,177.2654571533203,68952000,207.11599731445312,205.33649826049805,199.0213995361328,191.38591251676044,0.39,7.12,81578820.0,175.8224438127828,0.003855627023255259,0.026212676753082267,0.0619541251735575,0.10762776284701404,0.9703208514740487
2014-12-04,207.5399932861328,208.27000427246094,206.6999969482422,207.66000366210938,177.06935119628906,91316600,207.1199981689453,205.60249862670898,199.18339965820311,191.49674588158018,-0.11,7.77,81559200.0,175.87474114423418,-0.0011069462126584995,0.024613657888883124,0.061901159570258074,0.10763876170900057,0.9622459973050596
2014-12-05,207.8699951171875,208.47000122070312,207.5500030517578,208.0,177.35923767089844,91025500,207.27999877929688,205.84499893188476,199.4165997314453,191.61206333220952,0.16,6.7,80756025.0,175.92725684935044,0.00163593519088856,0.022764308290641164,0.06190730236178393,0.10752771264856312,0.9726442190317007
2014-12-08,207.52000427246094,208.1199951171875,205.92999267578125,206.61000061035156,176.1739959716797,108588200,207.45,206.0084991455078,199.59079986572266,191.7139284043085,-0.67,5.18,81708435.0,175.98697553163186,-0.006705118522477349,0.023688234746883714,0.06200325223303049,0.10725397790269006,0.9965635413979491
2014-12-09,204.3699951171875,206.60000610351562,203.91000366210938,206.47000122070312,176.05467224121094,125180100,207.3260009765625,206.13299942016602,199.76940002441407,191.813412560357,-0.07,5.26,84651490.0,176.0552177932619,-0.0006778318697984176,0.023605150175306604,0.06200159809472166,0.1072416157843743,0.9892478267662231
2014-12-10,205.91000366210938,205.97999572753906,202.92999267578125,203.16000366210938,173.2322235107422,159856400,206.3800018310547,206.0819999694824,199.89220001220704,191.90234114631775,-1.6,2.39,89919340.0,176.13248518396244,-0.016161265350257636,0.02764088381949492,0.0638169708750843,0.10845456221488492,0.9974896152961622
2014-12-11,203.8800048828125,206.19000244140625,203.7100067138672,204.19000244140625,174.11050415039062,159012800,205.68600158691407,206.09349975585937,200.08899993896483,192.00341257973324,0.51,3.07,93363965.0,176.21182145751234,0.0050570809327004085,0.027854929492578253,0.06399114909803624,0.10790597777017237,0.9896664842297701
2014-12-12,202.63999938964844,203.82000732421875,200.85000610351562,200.88999938964844,171.296630859375,202330200,204.26400146484374,205.9284996032715,200.21919982910157,192.09373001825242,-1.62,0.76,99212580.0,176.3002931885155,-0.016293453355664234,0.032215403507837206,0.06588351086098991,0.10914381034487092,0.9998506706188062
2014-12-15,201.97999572753906,202.52999877929688,198.77999877929688,199.50999450683594,170.11990356445312,189965800,202.84400024414063,205.69199905395507,200.27899963378906,192.17865062895277,-0.69,-1.07,104689995.0,176.37815353667352,-0.006893158682127698,0.030842174681187377,0.06600928678815612,0.10939093785746579,0.9975440316381834
2014-12-16,198.5800018310547,202.39999389648438,197.86000061035156,197.91000366210938,168.75563049316406,259543800,201.1320007324219,205.36899948120117,200.3113998413086,192.25281730530753,-0.8,-1.91,113645135.0,176.47639105992673,-0.008051932446891286,0.031766292080874906,0.06604520760977849,0.10956643096141873,1.0187964284365043
2014-12-17,198.44000244140625,202.33999633789062,198.2899932861328,201.7899932861328,172.06405639648438,253910100,200.85799865722657,205.1809989929199,200.48199981689453,192.3446426997109,1.96,0.36,122537235.0,176.5888736247381,0.01941511899943471,0.037402852171594746,0.06860313807213878,0.11114478870594109,1.0013380458964487
2014-12-18,204.74000549316406,212.97000122070312,203.9199981689453,206.77999877929688,176.3189697265625,257633900,201.3759979248047,205.2589988708496,200.6847998046875,192.44416651650081,2.47,2.19,131300280.0,176.72438628565948,0.024427900848920103,0.04426574356978444,0.072360544536921,0.11250354948974743,0.9821066013633586
2014-12-19,206.42999267578125,207.3300018310547,205.61000061035156,206.52000427246094,177.0692138671875,245084600,202.5019989013672,205.3059989929199,200.96039978027343,192.54349190848214,-0.13,1.66,139912495.0,176.851068474519,-0.0012581395558282082,0.04417572001432385,0.07033245502441986,0.11250511166268028,0.9979663075718747
2014-12-22,206.75,207.47000122070312,206.4600067138672,207.47000122070312,177.8836669921875,148318900,204.09400024414063,205.34549942016602,201.29899993896484,192.64630938333178,0.46,2.03,140212075.0,176.92964949572638,0.004589476089477351,0.0443595809581701,0.07007061509741298,0.11257886106828167,0.9879500651405475
2014-12-23,208.1699981689453,208.22999572753906,207.39999389648438,207.75,178.12379455566406,122167900,206.06199951171874,205.36999969482423,201.70579986572267,192.74638875325522,0.13,1.85,143026430.0,176.99466376888637,0.0013486769467521142,0.044292379010855976,0.07002232117888647,0.11247883623335232,0.9889289865138011
2014-12-24,208.02000427246094,208.33999633789062,207.72000122070312,207.77000427246094,178.1409149169922,42963400,207.25800170898438,205.4029998779297,202.10720001220704,192.8449602278452,0.01,1.76,141219185.0,177.01747735087724,9.628548455253849e-05,0.04429356747810762,0.06993765833253297,0.11246700751541014,0.9757905439867983
2014-12-26,208.30999755859375,208.85000610351562,208.25,208.44000244140625,178.71533203125,57326700,207.59000244140626,205.44300003051757,202.54740020751953,192.942499917651,0.32,2.2,140977130.0,177.0485272817264,0.003219522533656871,0.044335516589789147,0.06839076110965867,0.11240676583203149,0.9601803734669837
2014-12-29,208.22000122070312,208.97000122070312,208.13999938964844,208.72000122070312,178.9554443359375,79643900,208.03000183105468,205.5190002441406,202.99640014648438,193.0411903744652,0.13,2.22,142064820.0,177.0919470604044,0.0013424049232257929,0.04433806391972774,0.06838319895764623,0.11240855390021594,0.9677558658098
2014-12-30,208.2100067138672,208.3699951171875,207.50999450683594,207.60000610351562,177.99514770507812,73540800,208.05600280761718,205.61100082397462,203.37900024414063,193.13555544898622,-0.54,1.65,140543440.0,177.13051800898353,-0.0053804659848957215,0.04475679971610006,0.06796076993143967,0.11256059229256755,0.960741768228997
2014-12-31,207.99000549316406,208.19000244140625,205.38999938964844,205.5399932861328,176.2289581298828,130333800,207.61400146484374,205.53350067138672,203.68380004882812,193.2182935078939,-0.99,0.57,143334770.0,177.19403145069396,-0.009972551159699528,0.0459748958267704,0.06880014789684324,0.11296342599981239,0.9823878795590496
2015-01-02,206.3800048828125,206.8800048828125,204.17999267578125,205.42999267578125,176.1345977783203,121465900,207.1459991455078,205.41050033569337,203.91099975585936,193.30761888292102,-0.05,-0.06,145960465.0,177.25273960164012,-0.0005353218810899563,0.045615899202288236,0.0667859756383004,0.11251594919435826,0.9971279931902554
2015-01-05,204.1699981689453,204.3699951171875,201.35000610351562,201.72000122070312,172.9536895751953,169632600,205.8019989013672,205.11350021362304,204.0915997314453,193.3823411124093,-1.81,-1.71,149876265.0,177.3235793331701,-0.01822470439131063,0.0491074391979991,0.06741372426550674,0.11405558751263595,1.0116002197289817
2015-01-06,202.08999633789062,202.72000122070312,198.86000061035156,199.82000732421875,171.3246612548828,209151400,204.02200012207032,204.704500579834,204.18940002441406,193.45162685333736,-0.94,-2.8,155782560.0,177.40360125610974,-0.0094636053010424,0.04983338629334067,0.0649350037570134,0.11443377911772995,1.0315283132922055
2015-01-07,201.4199981689453,202.72000122070312,200.8800048828125,202.30999755859375,173.4595489501953,125346700,202.96399841308593,204.4895004272461,204.30700012207032,193.52634908282567,1.25,-2.11,156620485.0,177.45658389614536,0.012384164462718061,0.05123146707636832,0.06480479083556212,0.11492045657462602,1.0160150537900416
2015-01-08,204.00999450683594,206.16000366210938,203.99000549316406,205.89999389648438,176.53758239746094,147217800,203.03599853515624,204.46100006103515,204.50179992675783,193.6151585654607,1.77,-0.66,157722370.0,177.52747113692772,0.017589421968963848,0.05432171991390804,0.06439049041919678,0.11620051196512102,0.9938320104355595
2015-01-09,206.39999389648438,206.4199981689453,203.50999450683594,204.25,175.1228790283203,158567300,202.8,204.5154998779297,204.61859985351563,193.69694428216843,-0.8,-1.38,157657915.0,177.5990118122377,-0.008045850650524322,0.05488262075376862,0.06510431512771513,0.11651093692013659,1.0125336477776927
2015-01-12,204.41000366210938,204.60000610351562,201.9199981689453,202.64999389648438,173.7510223388672,144396100,202.98599853515626,204.4384994506836,204.7093997192383,193.77039664132255,-0.78,-2.4,156927080.0,177.65993527610172,-0.00786441078430311,0.05527738865255905,0.0652507162176592,0.11678182649174047,1.0211201525201286
2015-01-13,204.1199951171875,205.47999572753906,200.50999450683594,202.0800018310547,173.26235961914062,214553300,203.43799743652343,204.4979995727539,204.76339965820313,193.8513093373132,-0.28,-2.47,157538235.0,177.74786179386123,-0.002816655292589232,0.05529881086460523,0.0653486562600053,0.11600567652315975,1.0338479625688497
2015-01-14,199.64999389648438,201.10000610351562,198.57000732421875,200.86000061035156,172.21629333496094,192991100,203.147998046875,204.56549987792968,204.74739959716797,193.91952363271562,-0.6,-2.38,157689500.0,177.82247418523554,-0.00605551665933568,0.05520084422836917,0.06489464982277039,0.11571243470920299,1.0444090318721506
2015-01-15,201.6300048828125,202.00999450683594,198.8800048828125,199.02000427246094,170.6387481689453,176613900,201.77200012207032,204.62099990844726,204.69239959716796,193.97650776212177,-0.92,-3.9,153543005.0,177.88491413226978,-0.009202807349373288,0.05529333448013964,0.06509356952006573,0.11599538734914615,1.0557230233133161
2015-01-16,198.77000427246094,201.82000732421875,198.5500030517578,201.6300048828125,172.8765106201172,211879600,201.2480010986328,204.61300048828124,204.70359954833984,194.04480143955774,1.31,-3.01,151441480.0,177.96852897167807,0.013029015212169703,0.05691948713292653,0.06346431775045021,0.11668030830410552,1.0421564241142591
2015-01-20,202.39999389648438,202.72000122070312,200.1699981689453,202.05999755859375,173.2451934814453,130991100,201.1300018310547,204.3770004272461,204.6979995727539,194.1178966703869,0.21,-2.7,145109340.0,178.02086261935835,0.0021303120503244344,0.05700631429025708,0.06298480510830658,0.11660242511463437,1.039196269744825
2015-01-21,201.5,203.66000366210938,200.94000244140625,203.0800018310547,174.11973571777344,122942700,201.3300018310547,204.2050003051758,204.6965997314453,194.19289670671736,0.5,-2.37,139002245.0,178.07184971701002,0.0050353281786090776,0.05726421803171761,0.06218360359862565,0.11666751556065508,1.040181227046166
2015-01-22,203.99000549316406,206.25999450683594,202.3300018310547,206.10000610351562,176.70909118652344,174356000,202.3780029296875,204.1365005493164,204.75179992675783,194.27940465533544,1.49,-0.25,140304100.0,178.1524936039274,0.014761518415139285,0.05897157917213908,0.06338716631987254,0.11754946841374175,1.0247937916497927
2015-01-23,205.7899932861328,206.10000610351562,204.80999755859375,204.97000122070312,175.74021911621094,117516800,203.56800231933593,203.99750061035155,204.7716000366211,194.3674205598377,-0.55,-0.73,140071545.0,178.20439953558596,-0.005497884589195756,0.05921839411150722,0.06366455433343883,0.11737892192838764,1.0333707191157482
2015-01-26,204.7100067138672,205.55999755859375,203.85000610351562,205.4499969482422,176.1518096923828,92009700,204.33200073242188,203.88150024414062,204.7970001220703,194.4728173755464,0.23,1.13,142523860.0,178.2456255101993,0.0023390475538436206,0.05691911852530221,0.06275803008363663,0.1152919372635808,1.0300803505785752
2015-01-27,202.97000122070312,204.1199951171875,201.74000549316406,202.74000549316406,173.8282012939453,134044600,204.46800231933594,203.59650039672852,204.77260009765624,194.57095233977788,-1.32,-0.71,146359755.0,178.29950214367997,-0.013278283426524595,0.05829497161039083,0.06424252873986955,0.11599034415664224,1.0426161544616301
2015-01-28,204.1699981689453,204.2899932861328,199.91000366210938,200.13999938964844,171.59902954101562,168514300,203.8800018310547,203.1675003051758,204.69160003662108,194.6545634194026,-1.28,-0.37,150803275.0,178.35972824072704,-0.012907278436189884,0.057421983493787875,0.06529776770948158,0.11663511285546203,1.0525632272636305
2015-01-29,200.3800048828125,202.3000030517578,198.67999267578125,201.99000549316406,173.1851806640625,173585400,203.05800170898436,202.8870002746582,204.6466000366211,194.75234119475834,0.92,1.24,155805505.0,178.4266605136517,0.009201099807839341,0.05771420413082307,0.06495084925310987,0.11652079475845611,1.0495074000101379
2015-01-30,200.57000732421875,202.1699981689453,199.1300048828125,199.4499969482422,171.00741577148438,197729700,201.9540008544922,202.58250045776367,204.54820007324219,194.83257929484049,-1.26,0.78,159175300.0,178.49427319103285,-0.012654655369977341,0.058589362914049446,0.06617358507502118,0.11682527648425785,1.0585108967034664
2015-02-02,200.0500030517578,202.02999877929688,197.86000061035156,201.9199981689453,173.12515258789062,163107000,201.2480010986328,202.40700073242186,204.47559997558594,194.9267856658451,1.24,0.06,161257355.0,178.55625576327535,0.012308007234080875,0.056582122668251494,0.06725087917902269,0.11725514925593047,1.0411549011190107
2015-02-03,203.0,204.85000610351562,202.5500030517578,204.83999633789062,175.62875366210938,124212900,201.66799926757812,202.56300048828126,204.46799987792969,195.04849200778537,1.45,-0.94,158986370.0,178.60911046354707,0.014357598431818275,0.05286243400286487,0.06848171960667042,0.11572837039898604,1.0274360987914986
2015-02-04,203.9199981689453,205.3800048828125,203.50999450683594,204.05999755859375,174.95999145507812,134306700,202.45199890136718,202.775,204.43759979248046,195.16226184178913,-0.38,-1.19,155244135.0,178.66432927634116,-0.003815112433447787,0.05297139518102533,0.06848746662682384,0.11563839604652495,1.0168577990912624
2015-02-05,204.86000061035156,206.3000030517578,204.77000427246094,206.1199951171875,176.72622680664062,97953200,203.2779968261719,202.9654998779297,204.42639984130858,195.28507928999645,1.01,-0.65,153874460.0,178.7077053666519,0.010044443487848831,0.053777606757757127,0.06920591380387481,0.1160077988094202,1.0108674827587227
2015-02-06,206.55999755859375,207.24000549316406,204.9199981689453,205.5500030517578,176.23745727539062,125672000,204.497998046875,202.94800033569337,204.39220001220704,195.39646820794968,-0.28,-1.06,152797170.0,178.7620027146279,-0.0027691715801712036,0.05381118288390869,0.06920507930064668,0.11538093331537756,0.9972269164886598
2015-02-09,204.77000427246094,205.63999938964844,204.13999938964844,204.6300048828125,175.44871520996094,87219000,205.03999938964844,202.96700057983398,204.34260009765626,195.49547619289822,-0.45,-1.51,149229755.0,178.79826750093454,-0.004485833994275268,0.05396630573805653,0.06935232064751692,0.11488743778481653,0.9993646831856993
2015-02-10,205.8800048828125,207.1199951171875,204.67999267578125,206.80999755859375,177.31785583496094,96164200,205.43399963378906,203.17500076293945,204.32600006103516,195.60182541135757,1.07,-0.78,146818160.0,178.8414983451762,0.010596991363113872,0.05498799053150546,0.07013972204774273,0.11532173553238644,1.0014022946102483
2015-02-11,206.61000061035156,207.4499969482422,205.8300018310547,206.92999267578125,177.4207000732422,91087800,206.00799865722655,203.4175003051758,204.32059997558594,195.70083333575536,0.06,-0.86,140644885.0,178.88249936200162,0.000580050869551485,0.054970266233531524,0.07013475097935885,0.11485412850856454,0.9946842367773625
2015-02-12,207.88999938964844,208.99000549316406,206.97000122070312,208.9199981689453,179.1269073486328,97545900,206.56799926757813,203.82050018310548,204.38380004882814,195.80738091847255,0.96,0.64,135872625.0,178.92938074141642,0.009570858374647884,0.05556721469138054,0.07075512786033282,0.11521098580053413,0.9983726003213168
2015-02-13,209.07000732421875,209.83999633789062,208.75999450683594,209.77999877929688,179.86427307128906,93670400,207.41399841308595,204.35849990844727,204.43760009765626,195.9136110941569,0.41,2.06,131725450.0,178.97554899278603,0.004107961910773561,0.0546744915872474,0.07085313898819814,0.11517390400666755,0.9913242822193719
2015-02-17,209.39999389648438,210.32000732421875,209.10000610351562,210.11000061035156,180.14724731445312,76968200,208.50999755859374,204.78249969482422,204.4820001220703,196.01714282565646,0.16,2.28,124979880.0,179.0137870679411,0.0015718492913823212,0.05466661763402798,0.0706567892642503,0.11507090312398523,1.0016658231521531
2015-02-18,209.66000366210938,210.22000122070312,209.33999633789062,210.1300048828125,180.16439819335938,80652900,209.1739990234375,205.18600006103514,204.53140014648437,196.11988091847255,0.01,4.17,122462970.0,179.05378077893766,9.520403681051448e-05,0.05103745953489196,0.07062896499950974,0.11506974173106047,0.997001832826474
2015-02-19,209.41000366210938,210.4199981689453,209.24000549316406,209.97999572753906,180.03575134277344,91462500,209.78399963378905,205.53099975585937,204.57100006103516,196.22686501154823,-0.07,5.08,120888960.0,179.098792145637,-0.000714142302877363,0.04985393850959457,0.07062378754850354,0.11485159366665712,1.0020478519064657
